"overallWeekNum","storeNum","productNum","units","weekInYearNum","totalRevenue","isFeature","isDisplay","pricePerCan"
151,7,89,18,47,11.26,FALSE,FALSE,0.625555555555556
151,8,89,3,47,2.97,FALSE,FALSE,0.99
151,9,89,13,47,8.58,TRUE,FALSE,0.66
151,11,89,2,47,1.32,TRUE,TRUE,0.66
151,12,89,19,47,14.41,FALSE,FALSE,0.758421052631579
151,13,89,22,47,13.2,TRUE,FALSE,0.6
152,14,89,2,48,1.32,FALSE,FALSE,0.66
152,1,89,10,48,6.6,FALSE,TRUE,0.66
152,3,89,22,48,14.96,FALSE,FALSE,0.68
152,5,89,29,48,14.5,TRUE,FALSE,0.5
152,7,89,16,48,9.83,FALSE,FALSE,0.614375
152,8,89,5,48,4.95,FALSE,FALSE,0.99
152,10,89,3,48,2.85,FALSE,FALSE,0.95
152,11,89,4,48,2.64,FALSE,TRUE,0.66
152,12,89,13,48,8.87,FALSE,FALSE,0.682307692307692
152,13,89,4,48,2.68,FALSE,FALSE,0.67
153,14,89,1,49,0.66,FALSE,FALSE,0.66
153,1,89,12,49,7.82,FALSE,TRUE,0.651666666666667
153,2,89,1,49,0.87,FALSE,FALSE,0.87
153,3,89,19,49,12.92,FALSE,FALSE,0.68
153,4,89,2,49,1.38,FALSE,FALSE,0.69
153,5,89,12,49,10.2,FALSE,FALSE,0.85
153,7,89,6,49,3.6,FALSE,TRUE,0.6
153,9,89,1,49,0.79,FALSE,FALSE,0.79
153,11,89,2,49,1.32,FALSE,TRUE,0.66
153,12,89,7,49,5.13,FALSE,FALSE,0.732857142857143
153,13,89,20,49,13.6,FALSE,FALSE,0.68
154,14,89,9,50,5.94,TRUE,FALSE,0.66
154,1,89,7,50,4.69,FALSE,TRUE,0.67
154,2,89,7,50,5.85,FALSE,FALSE,0.835714285714286
154,3,89,5,50,3.4,FALSE,FALSE,0.68
154,4,89,1,50,0.59,FALSE,FALSE,0.59
154,5,89,4,50,3.4,FALSE,TRUE,0.85
154,7,89,16,50,11.21,FALSE,TRUE,0.700625
154,8,89,2,50,1.98,FALSE,FALSE,0.99
154,9,89,2,50,1.58,FALSE,FALSE,0.79
154,10,89,3,50,2.85,FALSE,FALSE,0.95
154,11,89,5,50,3.3,FALSE,TRUE,0.66
154,12,89,6,50,4.34,FALSE,FALSE,0.723333333333333
154,13,89,11,50,7.48,FALSE,FALSE,0.68
155,14,89,10,51,6.6,TRUE,FALSE,0.66
155,1,89,8,51,5.28,FALSE,TRUE,0.66
155,2,89,3,51,2.43,FALSE,FALSE,0.81
155,3,89,28,51,19.04,FALSE,FALSE,0.68
155,4,89,3,51,2.37,FALSE,FALSE,0.79
155,5,89,13,51,11.05,FALSE,FALSE,0.85
155,7,89,8,51,5.03,FALSE,FALSE,0.62875
155,8,89,4,51,3.96,FALSE,FALSE,0.99
155,9,89,8,51,6.32,FALSE,FALSE,0.79
155,10,89,2,51,1.9,FALSE,FALSE,0.95
155,11,89,2,51,1.28,FALSE,TRUE,0.64
155,12,89,12,51,8.68,FALSE,FALSE,0.723333333333333
155,13,89,22,51,14.96,FALSE,FALSE,0.68
156,3,89,13,52,8.84,FALSE,FALSE,0.68
156,4,89,6,52,4.54,FALSE,FALSE,0.756666666666667
156,5,89,10,52,8.5,FALSE,FALSE,0.85
156,7,89,18,52,11.49,FALSE,FALSE,0.638333333333333
156,8,89,2,52,1.98,FALSE,FALSE,0.99
156,9,89,5,52,3.95,FALSE,FALSE,0.79
156,11,89,1,52,0.66,FALSE,TRUE,0.66
156,12,89,9,52,6.71,FALSE,FALSE,0.745555555555556
156,13,89,15,52,10.2,FALSE,FALSE,0.68
157,14,89,5,1,3.35,FALSE,FALSE,0.67
157,3,89,29,1,19.72,FALSE,FALSE,0.68
157,4,89,4,1,3.16,FALSE,FALSE,0.79
157,5,89,5,1,4.25,FALSE,FALSE,0.85
157,7,89,21,1,12.6,FALSE,FALSE,0.6
157,9,89,8,1,6.32,FALSE,FALSE,0.79
157,10,89,3,1,2.85,FALSE,FALSE,0.95
157,12,89,15,1,11.85,FALSE,FALSE,0.79
157,13,89,23,1,15.64,FALSE,FALSE,0.68
158,14,89,6,2,4.02,FALSE,FALSE,0.67
158,1,89,2,2,1.7,FALSE,FALSE,0.85
158,2,89,2,2,1.62,FALSE,FALSE,0.81
158,3,89,21,2,14.28,FALSE,FALSE,0.68
158,4,89,3,2,1.77,FALSE,FALSE,0.59
158,5,89,47,2,23.5,TRUE,FALSE,0.5
158,7,89,9,2,6.09,FALSE,FALSE,0.676666666666667
158,11,89,3,2,2.55,FALSE,FALSE,0.85
158,12,89,12,2,8.68,FALSE,FALSE,0.723333333333333
158,13,89,24,2,16.32,FALSE,FALSE,0.68
159,14,89,12,3,8.04,FALSE,FALSE,0.67
159,1,89,1,3,0.85,FALSE,FALSE,0.85
159,2,89,2,3,1.74,FALSE,FALSE,0.87
159,3,89,19,3,12.92,FALSE,FALSE,0.68
159,4,89,2,3,1.38,FALSE,FALSE,0.69
159,5,89,22,3,18.7,FALSE,FALSE,0.85
159,7,89,9,3,5.86,FALSE,FALSE,0.651111111111111
159,9,89,8,3,6.32,FALSE,FALSE,0.79
159,10,89,2,3,1.9,FALSE,FALSE,0.95
159,12,89,13,3,9.07,FALSE,FALSE,0.697692307692308
159,13,89,31,3,21.08,FALSE,FALSE,0.68
160,14,89,4,4,2.68,FALSE,FALSE,0.67
160,1,89,2,4,1.7,FALSE,FALSE,0.85
160,3,89,16,4,10.72,FALSE,FALSE,0.67
160,5,89,2,4,1.7,FALSE,FALSE,0.85
160,7,89,15,4,9.46,FALSE,FALSE,0.630666666666667
160,8,89,1,4,0.99,FALSE,FALSE,0.99
160,9,89,2,4,1.58,FALSE,FALSE,0.79
160,10,89,1,4,0.95,FALSE,FALSE,0.95
160,12,89,13,4,9.67,FALSE,FALSE,0.743846153846154
160,13,89,33,4,22.44,FALSE,FALSE,0.68
161,14,89,13,5,8.71,FALSE,FALSE,0.67
161,1,89,1,5,0.89,FALSE,FALSE,0.89
161,3,89,29,5,19.14,FALSE,FALSE,0.66
161,4,89,2,5,1.58,FALSE,FALSE,0.79
161,5,89,6,5,5.1,FALSE,FALSE,0.85
161,7,89,12,5,7.43,FALSE,FALSE,0.619166666666667
161,9,89,10,5,7.9,FALSE,FALSE,0.79
161,11,89,1,5,0.89,FALSE,FALSE,0.89
161,12,89,11,5,7.69,FALSE,FALSE,0.699090909090909
161,13,89,17,5,11.56,FALSE,FALSE,0.68
162,14,89,15,6,10.05,FALSE,FALSE,0.67
162,1,89,6,6,3.96,TRUE,FALSE,0.66
162,2,89,6,6,4.86,FALSE,FALSE,0.81
162,3,89,33,6,21.78,FALSE,FALSE,0.66
162,4,89,1,6,0.79,FALSE,FALSE,0.79
162,7,89,15,6,9.23,FALSE,FALSE,0.615333333333333
162,8,89,3,6,2.97,FALSE,FALSE,0.99
162,9,89,2,6,1.5,TRUE,FALSE,0.75
162,10,89,1,6,0.96,FALSE,FALSE,0.96
162,12,89,19,6,13.41,FALSE,FALSE,0.705789473684211
162,13,89,22,6,14.96,FALSE,FALSE,0.68
163,14,89,2,7,1.34,FALSE,FALSE,0.67
163,1,89,3,7,2.55,FALSE,FALSE,0.85
163,3,89,17,7,11.22,FALSE,FALSE,0.66
163,4,89,3,7,2.37,FALSE,FALSE,0.79
163,5,89,11,7,9.35,FALSE,FALSE,0.85
163,7,89,15,7,9.92,FALSE,FALSE,0.661333333333333
163,8,89,4,7,3.96,FALSE,FALSE,0.99
163,9,89,14,7,10.5,TRUE,FALSE,0.75
163,10,89,1,7,0.96,FALSE,FALSE,0.96
163,11,89,1,7,0.85,FALSE,FALSE,0.85
163,12,89,10,7,6.9,FALSE,FALSE,0.69
163,13,89,23,7,15.64,FALSE,FALSE,0.68
164,14,89,9,8,6.03,FALSE,FALSE,0.67
164,1,89,5,8,4.33,FALSE,FALSE,0.866
164,3,89,12,8,7.56,FALSE,FALSE,0.63
164,4,89,1,8,0.79,FALSE,FALSE,0.79
164,5,89,4,8,3.4,FALSE,FALSE,0.85
164,7,89,11,8,7.59,FALSE,FALSE,0.69
164,8,89,5,8,4.95,FALSE,FALSE,0.99
164,9,89,1,8,0.75,TRUE,FALSE,0.75
164,10,89,2,8,1.92,FALSE,FALSE,0.96
164,11,89,1,8,0.85,FALSE,FALSE,0.85
164,12,89,4,8,3.16,FALSE,FALSE,0.79
164,13,89,13,8,8.45,FALSE,FALSE,0.65
165,14,89,3,9,2.01,FALSE,FALSE,0.67
165,1,89,1,9,0.85,FALSE,FALSE,0.85
165,2,89,2,9,1.62,FALSE,FALSE,0.81
165,3,89,53,9,33.39,FALSE,FALSE,0.63
165,4,89,2,9,1.18,FALSE,FALSE,0.59
165,5,89,6,9,5.1,FALSE,FALSE,0.85
165,7,89,11,9,7.63,FALSE,FALSE,0.693636363636364
165,8,89,1,9,0.99,FALSE,FALSE,0.99
165,9,89,1,9,0.8,FALSE,FALSE,0.8
165,10,89,2,9,1.92,FALSE,FALSE,0.96
165,12,89,12,9,9.48,FALSE,FALSE,0.79
165,13,89,42,9,26.46,FALSE,FALSE,0.63
166,14,89,10,10,6.7,FALSE,FALSE,0.67
166,2,89,1,10,0.81,FALSE,FALSE,0.81
166,3,89,115,10,69,TRUE,TRUE,0.6
166,5,89,11,10,7.37,TRUE,FALSE,0.67
166,7,89,2,10,1.66,FALSE,FALSE,0.83
166,12,89,17,10,12.03,FALSE,FALSE,0.707647058823529
166,13,89,53,10,31.8,TRUE,FALSE,0.6
167,14,89,2,11,1.34,FALSE,FALSE,0.67
167,3,89,34,11,22.78,FALSE,FALSE,0.67
167,5,89,16,11,13.6,FALSE,FALSE,0.85
167,7,89,4,11,2.44,FALSE,FALSE,0.61
167,9,89,2,11,1.6,FALSE,FALSE,0.8
167,12,89,16,11,11.84,FALSE,FALSE,0.74
167,13,89,31,11,20.77,FALSE,FALSE,0.67
168,14,89,6,12,4.14,FALSE,FALSE,0.69
168,2,89,5,12,3,TRUE,FALSE,0.6
168,3,89,19,12,12.92,FALSE,FALSE,0.68
168,4,89,4,12,2.96,FALSE,FALSE,0.74
168,5,89,1,12,0.85,FALSE,FALSE,0.85
168,7,89,7,12,4.49,FALSE,FALSE,0.641428571428571
168,8,89,1,12,0.99,FALSE,FALSE,0.99
168,10,89,1,12,0.99,FALSE,FALSE,0.99
168,12,89,9,12,6.51,FALSE,FALSE,0.723333333333333
168,13,89,28,12,19.04,FALSE,FALSE,0.68
169,14,89,2,13,1.34,FALSE,FALSE,0.67
169,2,89,7,13,4.2,TRUE,FALSE,0.6
169,3,89,107,13,77.04,FALSE,TRUE,0.72
169,4,89,2,13,1.18,FALSE,FALSE,0.59
169,5,89,10,13,8.5,FALSE,FALSE,0.85
169,7,89,24,13,12,FALSE,FALSE,0.5
169,8,89,2,13,1.98,FALSE,FALSE,0.99
169,9,89,2,13,1.86,FALSE,FALSE,0.93
169,12,89,3,13,2.17,FALSE,FALSE,0.723333333333333
169,13,89,44,13,31.68,FALSE,FALSE,0.72
170,14,89,8,14,5.36,FALSE,FALSE,0.67
170,2,89,3,14,2.46,FALSE,FALSE,0.82
170,3,89,126,14,91.98,FALSE,TRUE,0.73
170,4,89,2,14,1.18,FALSE,FALSE,0.59
170,5,89,5,14,4.25,FALSE,FALSE,0.85
170,7,89,13,14,7.49,FALSE,FALSE,0.576153846153846
170,9,89,11,14,7.26,TRUE,FALSE,0.66
170,12,89,10,14,6.9,FALSE,FALSE,0.69
170,13,89,98,14,71.54,FALSE,FALSE,0.73
171,14,89,11,15,7.37,FALSE,FALSE,0.67
171,3,89,63,15,41.58,FALSE,TRUE,0.66
171,4,89,3,15,2.17,FALSE,FALSE,0.723333333333333
171,5,89,1,15,0.85,FALSE,FALSE,0.85
171,7,89,18,15,10.46,FALSE,FALSE,0.581111111111111
171,8,89,1,15,0.99,FALSE,FALSE,0.99
171,9,89,3,15,2.4,FALSE,FALSE,0.8
171,10,89,2,15,1.92,FALSE,FALSE,0.96
171,12,89,12,15,8.48,FALSE,FALSE,0.706666666666667
171,13,89,35,15,25.55,FALSE,FALSE,0.73
172,14,89,14,16,9.52,FALSE,FALSE,0.68
172,2,89,2,16,1.72,FALSE,FALSE,0.86
172,3,89,85,16,62.05,FALSE,TRUE,0.73
172,4,89,1,16,0.79,FALSE,FALSE,0.79
172,5,89,6,16,4.02,TRUE,FALSE,0.67
172,7,89,7,16,5.36,FALSE,FALSE,0.765714285714286
172,8,89,2,16,1.98,FALSE,FALSE,0.99
172,9,89,3,16,2.4,FALSE,FALSE,0.8
172,10,89,2,16,1.92,FALSE,FALSE,0.96
172,12,89,13,16,8.27,FALSE,FALSE,0.636153846153846
172,13,89,31,16,22.63,FALSE,FALSE,0.73
173,14,89,9,17,6.12,FALSE,FALSE,0.68
173,3,89,66,17,43.56,FALSE,TRUE,0.66
173,4,89,2,17,1.58,FALSE,FALSE,0.79
173,5,89,13,17,11.05,FALSE,FALSE,0.85
173,7,89,4,17,2.87,FALSE,FALSE,0.7175
173,9,89,9,17,7.2,FALSE,FALSE,0.8
173,10,89,6,17,5.76,FALSE,FALSE,0.96
173,12,89,8,17,5.92,FALSE,FALSE,0.74
173,13,89,21,17,15.33,FALSE,FALSE,0.73
174,14,89,18,18,12.24,FALSE,FALSE,0.68
174,2,89,2,18,1.74,FALSE,FALSE,0.87
174,3,89,7,18,4.69,FALSE,FALSE,0.67
174,4,89,1,18,0.79,FALSE,FALSE,0.79
174,5,89,5,18,4.25,FALSE,FALSE,0.85
174,7,89,11,18,7.63,FALSE,FALSE,0.693636363636364
174,8,89,1,18,0.99,FALSE,FALSE,0.99
174,9,89,1,18,0.8,FALSE,FALSE,0.8
174,10,89,1,18,0.96,FALSE,FALSE,0.96
174,12,89,5,18,3.75,FALSE,FALSE,0.75
174,13,89,29,18,20.01,FALSE,FALSE,0.69
175,14,89,2,19,1.36,FALSE,FALSE,0.68
175,3,89,20,19,14.6,FALSE,FALSE,0.73
175,4,89,1,19,0.59,FALSE,FALSE,0.59
175,5,89,1,19,0.85,FALSE,FALSE,0.85
175,7,89,6,19,4.38,FALSE,FALSE,0.73
175,8,89,5,19,4.95,FALSE,FALSE,0.99
175,10,89,1,19,0.96,FALSE,FALSE,0.96
175,12,89,2,19,1.38,FALSE,FALSE,0.69
175,13,89,17,19,12.41,FALSE,FALSE,0.73
176,14,89,9,20,6.12,FALSE,FALSE,0.68
176,2,89,5,20,4.17,FALSE,FALSE,0.834
176,3,89,18,20,13.14,FALSE,FALSE,0.73
176,5,89,7,20,5.95,FALSE,FALSE,0.85
176,7,89,6,20,4.68,FALSE,FALSE,0.78
176,9,89,5,20,4,FALSE,FALSE,0.8
176,10,89,2,20,1.92,FALSE,FALSE,0.96
176,12,89,5,20,3.35,FALSE,FALSE,0.67
176,13,89,17,20,12.41,FALSE,FALSE,0.73
177,14,89,16,21,11.04,FALSE,FALSE,0.69
177,2,89,2,21,1.62,FALSE,FALSE,0.81
177,3,89,26,21,18.98,FALSE,FALSE,0.73
177,4,89,3,21,1.77,FALSE,FALSE,0.59
177,5,89,3,21,2.25,TRUE,FALSE,0.75
177,7,89,6,21,4.38,FALSE,FALSE,0.73
177,10,89,1,21,0.96,FALSE,FALSE,0.96
177,12,89,6,21,4.54,FALSE,FALSE,0.756666666666667
177,13,89,19,21,13.87,FALSE,FALSE,0.73
178,14,89,10,22,6.9,FALSE,FALSE,0.69
178,2,89,5,22,4.05,FALSE,FALSE,0.81
178,3,89,15,22,12.15,FALSE,FALSE,0.81
178,4,89,1,22,0.59,FALSE,FALSE,0.59
178,5,89,10,22,8.5,FALSE,FALSE,0.85
178,7,89,8,22,5.89,FALSE,FALSE,0.73625
178,8,89,3,22,2.97,FALSE,FALSE,0.99
178,12,89,12,22,7.68,FALSE,FALSE,0.64
178,13,89,13,22,9.49,FALSE,FALSE,0.73
179,14,89,4,23,2.76,FALSE,FALSE,0.69
179,2,89,3,23,2.43,FALSE,FALSE,0.81
179,3,89,10,23,7.3,FALSE,FALSE,0.73
179,4,89,2,23,1.58,FALSE,FALSE,0.79
179,5,89,3,23,2.55,FALSE,FALSE,0.85
179,7,89,7,23,5.06,FALSE,FALSE,0.722857142857143
179,8,89,1,23,0.99,FALSE,FALSE,0.99
179,9,89,2,23,1.6,FALSE,FALSE,0.8
179,10,89,5,23,4.8,FALSE,FALSE,0.96
179,12,89,5,23,3.95,FALSE,FALSE,0.79
179,13,89,20,23,14.6,FALSE,FALSE,0.73
180,14,89,8,24,5.52,FALSE,FALSE,0.69
180,3,89,16,24,10.56,FALSE,FALSE,0.66
180,4,89,1,24,0.59,FALSE,FALSE,0.59
180,5,89,2,24,1.7,FALSE,FALSE,0.85
180,7,89,8,24,5.44,FALSE,FALSE,0.68
180,10,89,2,24,1.92,FALSE,FALSE,0.96
180,12,89,2,24,1.58,FALSE,FALSE,0.79
180,13,89,13,24,8.84,FALSE,FALSE,0.68
181,14,89,18,25,12.42,FALSE,FALSE,0.69
181,2,89,2,25,1.74,FALSE,FALSE,0.87
181,3,89,10,25,7.3,FALSE,FALSE,0.73
181,4,89,1,25,0.79,FALSE,FALSE,0.79
181,5,89,5,25,4.25,FALSE,FALSE,0.85
181,7,89,8,25,5.44,FALSE,FALSE,0.68
181,9,89,6,25,4.68,FALSE,FALSE,0.78
181,12,89,10,25,5.47,FALSE,FALSE,0.547
181,13,89,14,25,10.22,FALSE,FALSE,0.73
182,14,89,5,26,3.45,FALSE,FALSE,0.69
182,2,89,2,26,1.62,FALSE,FALSE,0.81
182,3,89,21,26,13.86,FALSE,FALSE,0.66
182,5,89,5,26,4.25,FALSE,FALSE,0.85
182,7,89,6,26,4.38,FALSE,FALSE,0.73
182,8,89,4,26,3.96,FALSE,FALSE,0.99
182,9,89,4,26,3.12,FALSE,FALSE,0.78
182,10,89,3,26,2.88,FALSE,FALSE,0.96
182,13,89,25,26,18.25,FALSE,FALSE,0.73
183,14,89,2,27,1.38,FALSE,FALSE,0.69
183,3,89,16,27,10.56,FALSE,FALSE,0.66
183,5,89,11,27,9.35,FALSE,FALSE,0.85
183,7,89,6,27,4.38,FALSE,FALSE,0.73
183,8,89,2,27,1.98,FALSE,FALSE,0.99
183,9,89,5,27,3.9,FALSE,FALSE,0.78
183,12,89,4,27,3.16,FALSE,FALSE,0.79
183,13,89,11,27,8.03,FALSE,FALSE,0.73
184,14,89,10,28,6.9,FALSE,FALSE,0.69
184,2,89,1,28,0.81,FALSE,FALSE,0.81
184,3,89,12,28,9.72,FALSE,FALSE,0.81
184,4,89,2,28,1.58,FALSE,FALSE,0.79
184,5,89,6,28,4.5,TRUE,FALSE,0.75
184,7,89,10,28,8.06,FALSE,FALSE,0.806
184,8,89,1,28,0.99,FALSE,FALSE,0.99
184,9,89,3,28,2.34,FALSE,FALSE,0.78
184,10,89,2,28,1.92,FALSE,FALSE,0.96
184,12,89,20,28,15.51,FALSE,FALSE,0.7755
184,13,89,15,28,10.95,FALSE,FALSE,0.73
185,14,89,2,29,1.4,FALSE,FALSE,0.7
185,3,89,25,29,18.25,FALSE,FALSE,0.73
185,4,89,2,29,1,FALSE,FALSE,0.5
185,7,89,8,29,6.56,FALSE,FALSE,0.82
185,9,89,10,29,7.8,FALSE,FALSE,0.78
185,10,89,1,29,0.96,FALSE,FALSE,0.96
185,12,89,13,29,8.53,FALSE,FALSE,0.656153846153846
185,13,89,15,29,10.95,FALSE,FALSE,0.73
186,14,89,2,30,1.4,FALSE,FALSE,0.7
186,3,89,12,30,8.76,FALSE,FALSE,0.73
186,4,89,1,30,0.79,FALSE,FALSE,0.79
186,5,89,3,30,2.55,FALSE,FALSE,0.85
186,7,89,8,30,6.14,FALSE,FALSE,0.7675
186,8,89,1,30,0.99,FALSE,FALSE,0.99
186,9,89,3,30,2.34,FALSE,FALSE,0.78
186,12,89,28,30,20.09,FALSE,FALSE,0.7175
186,13,89,14,30,10.22,FALSE,FALSE,0.73
187,14,89,10,31,7,FALSE,FALSE,0.7
187,2,89,3,31,2.61,FALSE,FALSE,0.87
187,3,89,23,31,16.79,FALSE,FALSE,0.73
187,4,89,3,31,1.79,FALSE,FALSE,0.596666666666667
187,5,89,4,31,3.4,FALSE,FALSE,0.85
187,7,89,5,31,3.75,FALSE,FALSE,0.75
187,9,89,4,31,3.12,FALSE,FALSE,0.78
187,12,89,5,31,3.95,FALSE,FALSE,0.79
187,13,89,29,31,21.17,FALSE,FALSE,0.73
188,14,89,6,32,4.2,FALSE,FALSE,0.7
188,3,89,12,32,8.16,FALSE,FALSE,0.68
188,5,89,1,32,0.85,FALSE,FALSE,0.85
188,7,89,12,32,9.14,FALSE,FALSE,0.761666666666667
188,8,89,2,32,1.98,FALSE,FALSE,0.99
188,9,89,2,32,1.56,FALSE,FALSE,0.78
188,10,89,3,32,2.88,FALSE,FALSE,0.96
188,12,89,14,32,10.48,FALSE,FALSE,0.748571428571429
188,13,89,21,32,14.28,FALSE,FALSE,0.68
189,14,89,4,33,2.8,FALSE,FALSE,0.7
189,3,89,24,33,17.52,FALSE,FALSE,0.73
189,4,89,6,33,3.29,FALSE,FALSE,0.548333333333333
189,5,89,2,33,1.7,FALSE,FALSE,0.85
189,7,89,3,33,2.25,FALSE,FALSE,0.75
189,8,89,5,33,4.95,FALSE,FALSE,0.99
189,9,89,4,33,3.12,FALSE,FALSE,0.78
189,10,89,2,33,1.92,FALSE,FALSE,0.96
189,12,89,3,33,2.08,FALSE,FALSE,0.693333333333333
189,13,89,19,33,13.87,FALSE,FALSE,0.73
190,14,89,9,34,6.3,FALSE,FALSE,0.7
190,3,89,17,34,13.77,FALSE,FALSE,0.81
190,4,89,1,34,0.5,FALSE,FALSE,0.5
190,5,89,1,34,0.6,TRUE,FALSE,0.6
190,7,89,9,34,7.17,FALSE,FALSE,0.796666666666667
190,8,89,4,34,3.96,FALSE,FALSE,0.99
190,9,89,8,34,6,FALSE,FALSE,0.75
190,10,89,5,34,4.8,FALSE,FALSE,0.96
190,12,89,7,34,4.66,FALSE,FALSE,0.665714285714286
190,13,89,27,34,19.71,FALSE,FALSE,0.73
191,3,89,25,35,18.25,FALSE,FALSE,0.73
191,4,89,2,35,1.58,FALSE,FALSE,0.79
191,5,89,2,35,1.7,FALSE,FALSE,0.85
191,7,89,11,35,8.44,FALSE,FALSE,0.767272727272727
191,9,89,4,35,3,FALSE,FALSE,0.75
191,10,89,2,35,1.92,FALSE,FALSE,0.96
191,12,89,14,35,10.19,FALSE,FALSE,0.727857142857143
191,13,89,30,35,21.9,FALSE,FALSE,0.73
192,14,89,7,36,4.9,FALSE,FALSE,0.7
192,2,89,1,36,0.82,FALSE,FALSE,0.82
192,3,89,20,36,14.6,FALSE,FALSE,0.73
192,4,89,3,36,2.37,FALSE,FALSE,0.79
192,5,89,5,36,4.25,FALSE,FALSE,0.85
192,7,89,14,36,9.24,FALSE,FALSE,0.66
192,8,89,3,36,2.97,FALSE,FALSE,0.99
192,9,89,4,36,3,FALSE,FALSE,0.75
192,10,89,4,36,3.84,FALSE,FALSE,0.96
192,12,89,17,36,11.4,FALSE,FALSE,0.670588235294118
192,13,89,15,36,10.95,FALSE,FALSE,0.73
193,14,89,6,37,4.2,FALSE,FALSE,0.7
193,3,89,17,37,12.41,FALSE,FALSE,0.73
193,4,89,2,37,1.58,FALSE,FALSE,0.79
193,5,89,9,37,7.65,FALSE,FALSE,0.85
193,7,89,3,37,1.98,FALSE,FALSE,0.66
193,8,89,1,37,0.99,FALSE,FALSE,0.99
193,9,89,5,37,3.75,FALSE,FALSE,0.75
193,10,89,2,37,1.92,FALSE,FALSE,0.96
193,12,89,15,37,10.11,FALSE,FALSE,0.674
193,13,89,25,37,18.25,FALSE,FALSE,0.73
194,14,89,10,38,7.1,FALSE,FALSE,0.71
194,3,89,21,38,14.28,FALSE,FALSE,0.68
194,4,89,2,38,1,FALSE,FALSE,0.5
194,5,89,4,38,3.4,FALSE,FALSE,0.85
194,7,89,3,38,1.98,FALSE,FALSE,0.66
194,8,89,1,38,0.99,FALSE,FALSE,0.99
194,9,89,5,38,3.75,FALSE,FALSE,0.75
194,10,89,1,38,0.96,FALSE,FALSE,0.96
194,12,89,14,38,8.16,FALSE,FALSE,0.582857142857143
194,13,89,19,38,13.87,FALSE,FALSE,0.73
195,14,89,17,39,12.07,FALSE,FALSE,0.71
195,2,89,1,39,0.88,FALSE,FALSE,0.88
195,3,89,30,39,20.4,FALSE,FALSE,0.68
195,4,89,1,39,0.79,FALSE,FALSE,0.79
195,5,89,2,39,1.5,TRUE,FALSE,0.75
195,7,89,2,39,1.32,FALSE,FALSE,0.66
195,9,89,7,39,5.25,FALSE,FALSE,0.75
195,10,89,1,39,0.96,FALSE,FALSE,0.96
195,12,89,11,39,7.9,FALSE,FALSE,0.718181818181818
195,13,89,27,39,19.71,FALSE,FALSE,0.73
196,14,89,7,40,4.97,FALSE,FALSE,0.71
196,2,89,4,40,3.28,FALSE,FALSE,0.82
196,3,89,24,40,16.32,FALSE,FALSE,0.68
196,5,89,6,40,5.1,FALSE,FALSE,0.85
196,7,89,11,40,8.59,FALSE,FALSE,0.780909090909091
196,8,89,1,40,0.99,FALSE,FALSE,0.99
196,9,89,6,40,4.5,FALSE,FALSE,0.75
196,12,89,10,40,6.74,TRUE,FALSE,0.674
196,13,89,18,40,13.14,FALSE,FALSE,0.73
197,14,89,7,41,4.97,FALSE,FALSE,0.71
197,2,89,2,41,1.64,FALSE,FALSE,0.82
197,3,89,25,41,18.25,FALSE,FALSE,0.73
197,5,89,1,41,0.85,FALSE,FALSE,0.85
197,7,89,5,41,3.97,FALSE,FALSE,0.794
197,8,89,1,41,0.99,FALSE,FALSE,0.99
197,9,89,2,41,1.5,FALSE,FALSE,0.75
197,12,89,6,41,3.58,FALSE,FALSE,0.596666666666667
197,13,89,20,41,14.6,FALSE,FALSE,0.73
198,14,89,4,42,2.84,FALSE,FALSE,0.71
198,2,89,2,42,1.64,FALSE,FALSE,0.82
198,3,89,26,42,17.68,FALSE,FALSE,0.68
198,5,89,1,42,0.85,FALSE,FALSE,0.85
198,9,89,4,42,3,FALSE,FALSE,0.75
198,10,89,1,42,0.96,FALSE,FALSE,0.96
198,12,89,5,42,3.66,FALSE,FALSE,0.732
198,13,89,22,42,16.06,FALSE,FALSE,0.73
199,14,89,186,43,141.36,FALSE,FALSE,0.76
199,3,89,23,43,15.64,FALSE,FALSE,0.68
199,4,89,4,43,2,FALSE,FALSE,0.5
199,5,89,7,43,3.5,TRUE,FALSE,0.5
199,7,89,11,43,7.18,FALSE,FALSE,0.652727272727273
199,9,89,3,43,2.25,FALSE,FALSE,0.75
199,10,89,3,43,2.88,FALSE,FALSE,0.96
199,12,89,19,43,14.14,FALSE,FALSE,0.74421052631579
199,13,89,32,43,23.36,FALSE,FALSE,0.73
200,14,89,9,44,6.84,FALSE,TRUE,0.76
200,1,89,4,44,2,FALSE,TRUE,0.5
200,2,89,12,44,10.07,FALSE,TRUE,0.839166666666667
200,3,89,18,44,12.24,FALSE,FALSE,0.68
200,4,89,3,44,1.8,TRUE,FALSE,0.6
200,5,89,24,44,20.4,FALSE,FALSE,0.85
200,7,89,24,44,14.4,FALSE,TRUE,0.6
200,9,89,4,44,3,FALSE,FALSE,0.75
200,11,89,2,44,1,FALSE,FALSE,0.5
200,12,89,22,44,12.5,TRUE,FALSE,0.568181818181818
200,13,89,32,44,23.36,FALSE,FALSE,0.73
201,14,89,35,45,25.9,FALSE,TRUE,0.74
201,1,89,2,45,1,FALSE,FALSE,0.5
201,2,89,34,45,27.26,FALSE,TRUE,0.801764705882353
201,3,89,18,45,12.24,FALSE,FALSE,0.68
201,4,89,2,45,1.58,FALSE,FALSE,0.79
