"","scripts","detailing","lagged_scripts","mean_samples","doctorType","doctorID"
"21848",1,0,1,0.28695652173913,"General Physician",950
"21849",0,2,1,0.28695652173913,"General Physician",950
"21850",3,1,0,0.28695652173913,"General Physician",950
"21851",3,1,5,0.478260869565217,"General Physician",951
"21852",0,0,3,0.478260869565217,"General Physician",951
"21853",0,1,0,0.478260869565217,"General Physician",951
"21854",3,0,0,0.478260869565217,"General Physician",951
"21855",0,0,3,0.478260869565217,"General Physician",951
"21856",0,1,0,0.478260869565217,"General Physician",951
"21857",2,1,0,0.478260869565217,"General Physician",951
"21858",4,2,2,0.478260869565217,"General Physician",951
"21859",5,3,4,0.478260869565217,"General Physician",951
"21860",0,1,5,0.478260869565217,"General Physician",951
"21861",0,3,0,0.478260869565217,"General Physician",951
"21862",0,1,0,0.478260869565217,"General Physician",951
"21863",4,0,0,0.478260869565217,"General Physician",951
"21864",2,2,4,0.478260869565217,"General Physician",951
"21865",0,2,2,0.478260869565217,"General Physician",951
"21866",0,1,0,0.478260869565217,"General Physician",951
"21867",5,1,0,0.478260869565217,"General Physician",951
"21868",0,2,5,0.478260869565217,"General Physician",951
"21869",0,2,0,0.478260869565217,"General Physician",951
"21870",5,1,0,0.478260869565217,"General Physician",951
"21871",0,2,5,0.478260869565217,"General Physician",951
"21872",2,2,0,0.478260869565217,"General Physician",951
"21873",4,2,2,0.478260869565217,"General Physician",951
"21874",4,2,5,0.0521739130434783,"Other Specialist",952
"21875",5,2,4,0.0521739130434783,"Other Specialist",952
"21876",3,3,5,0.0521739130434783,"Other Specialist",952
"21877",3,4,3,0.0521739130434783,"Other Specialist",952
"21878",1,1,3,0.0521739130434783,"Other Specialist",952
"21879",3,1,1,0.0521739130434783,"Other Specialist",952
"21880",0,3,3,0.0521739130434783,"Other Specialist",952
"21881",1,6,0,0.0521739130434783,"Other Specialist",952
"21882",3,3,1,0.0521739130434783,"Other Specialist",952
"21883",1,1,3,0.0521739130434783,"Other Specialist",952
"21884",2,1,1,0.0521739130434783,"Other Specialist",952
"21885",2,3,2,0.0521739130434783,"Other Specialist",952
"21886",1,0,2,0.0521739130434783,"Other Specialist",952
"21887",3,1,1,0.0521739130434783,"Other Specialist",952
"21888",5,0,3,0.0521739130434783,"Other Specialist",952
"21889",1,3,5,0.0521739130434783,"Other Specialist",952
"21890",3,1,1,0.0521739130434783,"Other Specialist",952
"21891",0,1,3,0.0521739130434783,"Other Specialist",952
"21892",1,2,0,0.0521739130434783,"Other Specialist",952
"21893",0,2,1,0.0521739130434783,"Other Specialist",952
"21894",0,0,0,0.0521739130434783,"Other Specialist",952
"21895",0,0,0,0.0521739130434783,"Other Specialist",952
"21896",0,0,0,0.0521739130434783,"Other Specialist",952
"21897",0,0,0,0.173913043478261,"General Physician",953
"21898",0,0,0,0.173913043478261,"General Physician",953
"21899",0,0,0,0.173913043478261,"General Physician",953
"21900",0,0,0,0.173913043478261,"General Physician",953
"21901",0,0,0,0.173913043478261,"General Physician",953
"21902",0,0,0,0.173913043478261,"General Physician",953
"21903",0,0,0,0.173913043478261,"General Physician",953
"21904",0,0,0,0.173913043478261,"General Physician",953
"21905",0,0,0,0.173913043478261,"General Physician",953
"21906",0,0,0,0.173913043478261,"General Physician",953
"21907",0,0,0,0.173913043478261,"General Physician",953
"21908",0,0,0,0.173913043478261,"General Physician",953
"21909",1,0,0,0.173913043478261,"General Physician",953
"21910",0,0,1,0.173913043478261,"General Physician",953
"21911",9,1,0,0.173913043478261,"General Physician",953
"21912",7,1,9,0.173913043478261,"General Physician",953
"21913",0,0,7,0.173913043478261,"General Physician",953
"21914",0,0,0,0.173913043478261,"General Physician",953
"21915",3,2,0,0.173913043478261,"General Physician",953
"21916",9,2,3,0.173913043478261,"General Physician",953
"21917",3,3,9,0.173913043478261,"General Physician",953
"21918",7,1,3,0.173913043478261,"General Physician",953
"21919",6,1,7,0.173913043478261,"General Physician",953
"21920",0,2,3,0.421739130434783,"Other Specialist",954
"21921",0,1,0,0.421739130434783,"Other Specialist",954
"21922",0,1,0,0.421739130434783,"Other Specialist",954
"21923",0,4,0,0.421739130434783,"Other Specialist",954
"21924",0,1,0,0.421739130434783,"Other Specialist",954
"21925",0,1,0,0.421739130434783,"Other Specialist",954
"21926",0,1,0,0.421739130434783,"Other Specialist",954
"21927",0,1,0,0.421739130434783,"Other Specialist",954
"21928",0,1,0,0.421739130434783,"Other Specialist",954
"21929",0,1,0,0.421739130434783,"Other Specialist",954
"21930",0,1,0,0.421739130434783,"Other Specialist",954
"21931",3,1,0,0.421739130434783,"Other Specialist",954
"21932",0,1,3,0.421739130434783,"Other Specialist",954
"21933",0,0,0,0.421739130434783,"Other Specialist",954
"21934",0,0,0,0.421739130434783,"Other Specialist",954
"21935",0,1,0,0.421739130434783,"Other Specialist",954
"21936",0,1,0,0.421739130434783,"Other Specialist",954
"21937",0,1,0,0.421739130434783,"Other Specialist",954
"21938",0,2,0,0.421739130434783,"Other Specialist",954
"21939",0,4,0,0.421739130434783,"Other Specialist",954
"21940",0,4,0,0.421739130434783,"Other Specialist",954
"21941",0,5,0,0.421739130434783,"Other Specialist",954
"21942",0,4,0,0.421739130434783,"Other Specialist",954
"21943",5,1,1,0.504347826086957,"Area Specialist",955
"21944",2,0,5,0.504347826086957,"Area Specialist",955
"21945",4,1,2,0.504347826086957,"Area Specialist",955
"21946",7,2,4,0.504347826086957,"Area Specialist",955
"21947",12,2,7,0.504347826086957,"Area Specialist",955
"21948",7,2,12,0.504347826086957,"Area Specialist",955
"21949",1,2,7,0.504347826086957,"Area Specialist",955
"21950",2,2,1,0.504347826086957,"Area Specialist",955
"21951",2,2,2,0.504347826086957,"Area Specialist",955
"21952",5,2,2,0.504347826086957,"Area Specialist",955
"21953",3,2,5,0.504347826086957,"Area Specialist",955
"21954",2,1,3,0.504347826086957,"Area Specialist",955
"21955",2,2,2,0.504347826086957,"Area Specialist",955
"21956",3,0,2,0.504347826086957,"Area Specialist",955
"21957",8,0,3,0.504347826086957,"Area Specialist",955
"21958",4,0,8,0.504347826086957,"Area Specialist",955
"21959",7,0,4,0.504347826086957,"Area Specialist",955
"21960",8,0,7,0.504347826086957,"Area Specialist",955
"21961",5,0,8,0.504347826086957,"Area Specialist",955
"21962",7,0,5,0.504347826086957,"Area Specialist",955
"21963",8,1,7,0.504347826086957,"Area Specialist",955
"21964",3,2,8,0.504347826086957,"Area Specialist",955
"21965",7,0,3,0.504347826086957,"Area Specialist",955
"21966",2,0,2,0.126086956521739,"General Physician",956
"21967",0,0,2,0.126086956521739,"General Physician",956
"21968",1,0,0,0.126086956521739,"General Physician",956
"21969",4,0,1,0.126086956521739,"General Physician",956
"21970",2,0,4,0.126086956521739,"General Physician",956
"21971",1,0,2,0.126086956521739,"General Physician",956
"21972",1,0,1,0.126086956521739,"General Physician",956
"21973",1,0,1,0.126086956521739,"General Physician",956
"21974",1,0,1,0.126086956521739,"General Physician",956
"21975",0,0,1,0.126086956521739,"General Physician",956
"21976",0,0,0,0.126086956521739,"General Physician",956
"21977",1,0,0,0.126086956521739,"General Physician",956
"21978",1,0,1,0.126086956521739,"General Physician",956
"21979",1,0,1,0.126086956521739,"General Physician",956
"21980",1,0,1,0.126086956521739,"General Physician",956
"21981",2,1,1,0.126086956521739,"General Physician",956
"21982",2,1,2,0.126086956521739,"General Physician",956
"21983",0,0,2,0.126086956521739,"General Physician",956
"21984",0,1,0,0.126086956521739,"General Physician",956
"21985",0,2,0,0.126086956521739,"General Physician",956
"21986",0,2,0,0.126086956521739,"General Physician",956
"21987",0,1,0,0.126086956521739,"General Physician",956
"21988",0,0,0,0.126086956521739,"General Physician",956
"21989",0,0,0,0.121739130434783,"General Physician",957
"21990",0,1,0,0.121739130434783,"General Physician",957
"21991",0,2,0,0.121739130434783,"General Physician",957
"21992",0,2,0,0.121739130434783,"General Physician",957
"21993",0,1,0,0.121739130434783,"General Physician",957
"21994",0,1,0,0.121739130434783,"General Physician",957
"21995",0,0,0,0.121739130434783,"General Physician",957
"21996",1,1,0,0.121739130434783,"General Physician",957
"21997",2,1,1,0.121739130434783,"General Physician",957
"21998",0,1,2,0.121739130434783,"General Physician",957
"21999",1,1,0,0.121739130434783,"General Physician",957
"22000",0,1,1,0.121739130434783,"General Physician",957
"22001",0,1,0,0.121739130434783,"General Physician",957
"22002",0,2,0,0.121739130434783,"General Physician",957
"22003",0,1,0,0.121739130434783,"General Physician",957
"22004",0,1,0,0.121739130434783,"General Physician",957
"22005",0,1,0,0.121739130434783,"General Physician",957
"22006",1,1,0,0.121739130434783,"General Physician",957
"22007",0,1,1,0.121739130434783,"General Physician",957
"22008",0,0,0,0.121739130434783,"General Physician",957
"22009",0,0,0,0.121739130434783,"General Physician",957
"22010",0,0,0,0.121739130434783,"General Physician",957
"22011",0,0,0,0.121739130434783,"General Physician",957
"22012",11,1,3,0.0304347826086957,"Area Specialist",958
"22013",14,2,11,0.0304347826086957,"Area Specialist",958
"22014",14,1,14,0.0304347826086957,"Area Specialist",958
"22015",7,1,14,0.0304347826086957,"Area Specialist",958
"22016",1,1,7,0.0304347826086957,"Area Specialist",958
"22017",5,0,1,0.0304347826086957,"Area Specialist",958
"22018",8,1,5,0.0304347826086957,"Area Specialist",958
"22019",6,1,8,0.0304347826086957,"Area Specialist",958
"22020",2,1,6,0.0304347826086957,"Area Specialist",958
"22021",4,1,2,0.0304347826086957,"Area Specialist",958
"22022",8,1,4,0.0304347826086957,"Area Specialist",958
"22023",2,0,8,0.0304347826086957,"Area Specialist",958
"22024",2,2,2,0.0304347826086957,"Area Specialist",958
"22025",11,2,2,0.0304347826086957,"Area Specialist",958
"22026",2,1,11,0.0304347826086957,"Area Specialist",958
"22027",1,1,2,0.0304347826086957,"Area Specialist",958
"22028",5,1,1,0.0304347826086957,"Area Specialist",958
"22029",12,1,5,0.0304347826086957,"Area Specialist",958
"22030",2,1,12,0.0304347826086957,"Area Specialist",958
"22031",1,2,2,0.0304347826086957,"Area Specialist",958
"22032",3,1,1,0.0304347826086957,"Area Specialist",958
"22033",4,1,3,0.0304347826086957,"Area Specialist",958
"22034",6,2,4,0.0304347826086957,"Area Specialist",958
"22035",3,0,6,1.06086956521739,"General Physician",959
"22036",8,2,3,1.06086956521739,"General Physician",959
"22037",2,4,8,1.06086956521739,"General Physician",959
"22038",3,4,2,1.06086956521739,"General Physician",959
"22039",4,2,3,1.06086956521739,"General Physician",959
"22040",8,1,4,1.06086956521739,"General Physician",959
"22041",7,1,8,1.06086956521739,"General Physician",959
"22042",4,2,7,1.06086956521739,"General Physician",959
"22043",7,2,4,1.06086956521739,"General Physician",959
"22044",10,2,7,1.06086956521739,"General Physician",959
"22045",4,3,10,1.06086956521739,"General Physician",959
"22046",5,2,4,1.06086956521739,"General Physician",959
"22047",9,3,5,1.06086956521739,"General Physician",959
"22048",16,5,9,1.06086956521739,"General Physician",959
"22049",8,5,16,1.06086956521739,"General Physician",959
"22050",23,5,8,1.06086956521739,"General Physician",959
"22051",12,5,23,1.06086956521739,"General Physician",959
"22052",9,6,12,1.06086956521739,"General Physician",959
"22053",9,6,9,1.06086956521739,"General Physician",959
"22054",7,9,9,1.06086956521739,"General Physician",959
"22055",15,6,7,1.06086956521739,"General Physician",959
"22056",6,7,15,1.06086956521739,"General Physician",959
"22057",6,10,6,1.06086956521739,"General Physician",959
"22058",1,0,4,0.104347826086957,"General Physician",960
"22059",0,0,1,0.104347826086957,"General Physician",960
"22060",0,0,0,0.104347826086957,"General Physician",960
"22061",4,0,0,0.104347826086957,"General Physician",960
"22062",2,0,4,0.104347826086957,"General Physician",960
"22063",1,0,2,0.104347826086957,"General Physician",960
"22064",4,0,1,0.104347826086957,"General Physician",960
"22065",6,0,4,0.104347826086957,"General Physician",960
"22066",7,0,6,0.104347826086957,"General Physician",960
"22067",4,0,7,0.104347826086957,"General Physician",960
"22068",4,1,4,0.104347826086957,"General Physician",960
"22069",1,0,4,0.104347826086957,"General Physician",960
"22070",5,1,1,0.104347826086957,"General Physician",960
"22071",8,0,5,0.104347826086957,"General Physician",960
"22072",3,0,8,0.104347826086957,"General Physician",960
"22073",5,0,3,0.104347826086957,"General Physician",960
"22074",1,0,5,0.104347826086957,"General Physician",960
"22075",3,0,1,0.104347826086957,"General Physician",960
"22076",5,1,3,0.104347826086957,"General Physician",960
"22077",0,2,5,0.104347826086957,"General Physician",960
"22078",2,5,0,0.104347826086957,"General Physician",960
"22079",2,4,2,0.104347826086957,"General Physician",960
"22080",3,2,2,0.104347826086957,"General Physician",960
"22081",0,2,4,1.47826086956522,"General Physician",961
"22082",5,2,0,1.47826086956522,"General Physician",961
"22083",3,5,5,1.47826086956522,"General Physician",961
"22084",3,3,3,1.47826086956522,"General Physician",961
"22085",6,5,3,1.47826086956522,"General Physician",961
"22086",2,4,6,1.47826086956522,"General Physician",961
"22087",7,4,2,1.47826086956522,"General Physician",961
"22088",2,5,7,1.47826086956522,"General Physician",961
"22089",5,4,2,1.47826086956522,"General Physician",961
"22090",2,5,5,1.47826086956522,"General Physician",961
"22091",2,6,2,1.47826086956522,"General Physician",961
"22092",8,4,2,1.47826086956522,"General Physician",961
"22093",4,4,8,1.47826086956522,"General Physician",961
"22094",3,6,4,1.47826086956522,"General Physician",961
"22095",1,5,3,1.47826086956522,"General Physician",961
"22096",11,8,1,1.47826086956522,"General Physician",961
"22097",5,5,11,1.47826086956522,"General Physician",961
"22098",6,4,5,1.47826086956522,"General Physician",961
"22099",2,4,6,1.47826086956522,"General Physician",961
"22100",1,6,2,1.47826086956522,"General Physician",961
"22101",10,4,1,1.47826086956522,"General Physician",961
"22102",2,4,10,1.47826086956522,"General Physician",961
"22103",7,4,2,1.47826086956522,"General Physician",961
"22104",0,0,9,0.0869565217391304,"General Physician",962
"22105",0,0,0,0.0869565217391304,"General Physician",962
"22106",2,0,0,0.0869565217391304,"General Physician",962
"22107",0,0,2,0.0869565217391304,"General Physician",962
"22108",0,0,0,0.0869565217391304,"General Physician",962
"22109",1,0,0,0.0869565217391304,"General Physician",962
"22110",4,0,1,0.0869565217391304,"General Physician",962
"22111",0,0,4,0.0869565217391304,"General Physician",962
"22112",2,0,0,0.0869565217391304,"General Physician",962
"22113",2,0,2,0.0869565217391304,"General Physician",962
"22114",2,0,2,0.0869565217391304,"General Physician",962
"22115",0,0,2,0.0869565217391304,"General Physician",962
"22116",0,0,0,0.0869565217391304,"General Physician",962
"22117",0,0,0,0.0869565217391304,"General Physician",962
"22118",0,0,0,0.0869565217391304,"General Physician",962
"22119",0,0,0,0.0869565217391304,"General Physician",962
"22120",0,0,0,0.0869565217391304,"General Physician",962
"22121",0,1,0,0.0869565217391304,"General Physician",962
"22122",0,0,0,0.0869565217391304,"General Physician",962
"22123",0,2,0,0.0869565217391304,"General Physician",962
"22124",0,0,0,0.0869565217391304,"General Physician",962
"22125",2,2,0,0.0869565217391304,"General Physician",962
"22126",2,1,2,0.0869565217391304,"General Physician",962
"22127",34,4,23,0.495652173913044,"Area Specialist",963
"22128",31,2,34,0.495652173913044,"Area Specialist",963
"22129",21,2,31,0.495652173913044,"Area Specialist",963
"22130",13,1,21,0.495652173913044,"Area Specialist",963
"22131",21,2,13,0.495652173913044,"Area Specialist",963
"22132",20,3,21,0.495652173913044,"Area Specialist",963
"22133",15,1,20,0.495652173913044,"Area Specialist",963
"22134",22,2,15,0.495652173913044,"Area Specialist",963
"22135",15,2,22,0.495652173913044,"Area Specialist",963
"22136",10,1,15,0.495652173913044,"Area Specialist",963
"22137",19,3,10,0.495652173913044,"Area Specialist",963
"22138",18,1,19,0.495652173913044,"Area Specialist",963
"22139",11,1,18,0.495652173913044,"Area Specialist",963
"22140",18,2,11,0.495652173913044,"Area Specialist",963
"22141",17,1,18,0.495652173913044,"Area Specialist",963
"22142",17,1,17,0.495652173913044,"Area Specialist",963
"22143",17,1,17,0.495652173913044,"Area Specialist",963
"22144",23,0,17,0.495652173913044,"Area Specialist",963
"22145",18,0,23,0.495652173913044,"Area Specialist",963
"22146",21,0,18,0.495652173913044,"Area Specialist",963
"22147",20,1,21,0.495652173913044,"Area Specialist",963
"22148",12,3,20,0.495652173913044,"Area Specialist",963
"22149",15,3,12,0.495652173913044,"Area Specialist",963
"22150",3,1,8,0.326086956521739,"Other Specialist",964
"22151",7,3,3,0.326086956521739,"Other Specialist",964
"22152",6,2,7,0.326086956521739,"Other Specialist",964
"22153",1,1,6,0.326086956521739,"Other Specialist",964
"22154",2,3,1,0.326086956521739,"Other Specialist",964
"22155",1,1,2,0.326086956521739,"Other Specialist",964
"22156",6,0,1,0.326086956521739,"Other Specialist",964
"22157",1,1,6,0.326086956521739,"Other Specialist",964
"22158",2,2,1,0.326086956521739,"Other Specialist",964
"22159",4,2,2,0.326086956521739,"Other Specialist",964
"22160",6,3,4,0.326086956521739,"Other Specialist",964
"22161",7,2,6,0.326086956521739,"Other Specialist",964
"22162",5,5,7,0.326086956521739,"Other Specialist",964
"22163",5,4,5,0.326086956521739,"Other Specialist",964
"22164",7,3,5,0.326086956521739,"Other Specialist",964
"22165",7,4,7,0.326086956521739,"Other Specialist",964
"22166",1,2,7,0.326086956521739,"Other Specialist",964
"22167",0,2,1,0.326086956521739,"Other Specialist",964
"22168",3,3,0,0.326086956521739,"Other Specialist",964
"22169",3,1,3,0.326086956521739,"Other Specialist",964
"22170",3,2,3,0.326086956521739,"Other Specialist",964
"22171",4,2,3,0.326086956521739,"Other Specialist",964
"22172",5,2,4,0.326086956521739,"Other Specialist",964
"22173",0,2,2,0.317391304347826,"Other Specialist",965
"22174",1,0,0,0.317391304347826,"Other Specialist",965
"22175",0,1,1,0.317391304347826,"Other Specialist",965
"22176",1,1,0,0.317391304347826,"Other Specialist",965
"22177",0,0,1,0.317391304347826,"Other Specialist",965
"22178",0,1,0,0.317391304347826,"Other Specialist",965
"22179",2,1,0,0.317391304347826,"Other Specialist",965
"22180",3,2,2,0.317391304347826,"Other Specialist",965
"22181",2,2,3,0.317391304347826,"Other Specialist",965
"22182",2,1,2,0.317391304347826,"Other Specialist",965
"22183",0,2,2,0.317391304347826,"Other Specialist",965
"22184",0,3,0,0.317391304347826,"Other Specialist",965
"22185",0,2,0,0.317391304347826,"Other Specialist",965
"22186",2,1,0,0.317391304347826,"Other Specialist",965
"22187",2,2,2,0.317391304347826,"Other Specialist",965
"22188",0,3,2,0.317391304347826,"Other Specialist",965
"22189",2,1,0,0.317391304347826,"Other Specialist",965
"22190",0,2,2,0.317391304347826,"Other Specialist",965
"22191",1,2,0,0.317391304347826,"Other Specialist",965
"22192",0,1,1,0.317391304347826,"Other Specialist",965
"22193",0,2,0,0.317391304347826,"Other Specialist",965
"22194",2,1,0,0.317391304347826,"Other Specialist",965
"22195",0,1,2,0.317391304347826,"Other Specialist",965
"22196",12,3,18,0.304347826086957,"Area Specialist",966
"22197",9,0,12,0.304347826086957,"Area Specialist",966
"22198",8,0,9,0.304347826086957,"Area Specialist",966
"22199",10,2,8,0.304347826086957,"Area Specialist",966
"22200",13,1,10,0.304347826086957,"Area Specialist",966
"22201",13,1,13,0.304347826086957,"Area Specialist",966
"22202",8,3,13,0.304347826086957,"Area Specialist",966
"22203",9,2,8,0.304347826086957,"Area Specialist",966
"22204",17,0,9,0.304347826086957,"Area Specialist",966
"22205",11,1,17,0.304347826086957,"Area Specialist",966
"22206",7,1,11,0.304347826086957,"Area Specialist",966
"22207",10,2,7,0.304347826086957,"Area Specialist",966
"22208",7,2,10,0.304347826086957,"Area Specialist",966
"22209",3,1,7,0.304347826086957,"Area Specialist",966
"22210",4,1,3,0.304347826086957,"Area Specialist",966
"22211",4,2,4,0.304347826086957,"Area Specialist",966
"22212",6,0,4,0.304347826086957,"Area Specialist",966
"22213",5,0,6,0.304347826086957,"Area Specialist",966
"22214",3,0,5,0.304347826086957,"Area Specialist",966
"22215",5,2,3,0.304347826086957,"Area Specialist",966
"22216",6,2,5,0.304347826086957,"Area Specialist",966
"22217",4,1,6,0.304347826086957,"Area Specialist",966
"22218",5,0,4,0.304347826086957,"Area Specialist",966
"22219",5,0,6,0.130434782608696,"Area Specialist",967
"22220",0,0,5,0.130434782608696,"Area Specialist",967
"22221",10,0,0,0.130434782608696,"Area Specialist",967
"22222",4,0,10,0.130434782608696,"Area Specialist",967
"22223",6,0,4,0.130434782608696,"Area Specialist",967
"22224",5,0,6,0.130434782608696,"Area Specialist",967
"22225",4,1,5,0.130434782608696,"Area Specialist",967
"22226",2,1,4,0.130434782608696,"Area Specialist",967
"22227",3,1,2,0.130434782608696,"Area Specialist",967
"22228",9,0,3,0.130434782608696,"Area Specialist",967
"22229",8,2,9,0.130434782608696,"Area Specialist",967
"22230",3,1,8,0.130434782608696,"Area Specialist",967
"22231",10,2,3,0.130434782608696,"Area Specialist",967
"22232",2,3,10,0.130434782608696,"Area Specialist",967
"22233",4,0,2,0.130434782608696,"Area Specialist",967
"22234",10,0,4,0.130434782608696,"Area Specialist",967
"22235",7,0,10,0.130434782608696,"Area Specialist",967
"22236",7,0,7,0.130434782608696,"Area Specialist",967
"22237",6,0,7,0.130434782608696,"Area Specialist",967
"22238",15,0,6,0.130434782608696,"Area Specialist",967
"22239",19,0,15,0.130434782608696,"Area Specialist",967
"22240",6,0,19,0.130434782608696,"Area Specialist",967
"22241",14,0,6,0.130434782608696,"Area Specialist",967
"22242",6,0,7,0.282608695652174,"General Physician",968
"22243",2,2,6,0.282608695652174,"General Physician",968
"22244",6,2,2,0.282608695652174,"General Physician",968
"22245",5,2,6,0.282608695652174,"General Physician",968
"22246",2,1,5,0.282608695652174,"General Physician",968
"22247",6,1,2,0.282608695652174,"General Physician",968
"22248",5,1,6,0.282608695652174,"General Physician",968
"22249",2,2,5,0.282608695652174,"General Physician",968
"22250",7,2,2,0.282608695652174,"General Physician",968
"22251",5,3,7,0.282608695652174,"General Physician",968
"22252",6,3,5,0.282608695652174,"General Physician",968
"22253",10,2,6,0.282608695652174,"General Physician",968
"22254",2,1,10,0.282608695652174,"General Physician",968
"22255",1,0,2,0.282608695652174,"General Physician",968
"22256",1,0,1,0.282608695652174,"General Physician",968
"22257",0,0,1,0.282608695652174,"General Physician",968
"22258",2,0,0,0.282608695652174,"General Physician",968
"22259",0,0,2,0.282608695652174,"General Physician",968
"22260",3,0,0,0.282608695652174,"General Physician",968
"22261",0,0,3,0.282608695652174,"General Physician",968
"22262",1,0,0,0.282608695652174,"General Physician",968
"22263",0,0,1,0.282608695652174,"General Physician",968
"22264",1,0,0,0.282608695652174,"General Physician",968
"22265",1,2,6,0.269565217391304,"General Physician",969
"22266",4,2,1,0.269565217391304,"General Physician",969
"22267",7,2,4,0.269565217391304,"General Physician",969
"22268",4,1,7,0.269565217391304,"General Physician",969
"22269",5,2,4,0.269565217391304,"General Physician",969
"22270",2,2,5,0.269565217391304,"General Physician",969
"22271",4,2,2,0.269565217391304,"General Physician",969
"22272",3,6,4,0.269565217391304,"General Physician",969
"22273",6,6,3,0.269565217391304,"General Physician",969
"22274",5,2,6,0.269565217391304,"General Physician",969
"22275",1,2,5,0.269565217391304,"General Physician",969
"22276",5,3,1,0.269565217391304,"General Physician",969
"22277",2,2,5,0.269565217391304,"General Physician",969
"22278",0,3,2,0.269565217391304,"General Physician",969
"22279",4,6,0,0.269565217391304,"General Physician",969
"22280",5,4,4,0.269565217391304,"General Physician",969
"22281",5,4,5,0.269565217391304,"General Physician",969
"22282",4,4,5,0.269565217391304,"General Physician",969
"22283",6,3,4,0.269565217391304,"General Physician",969
"22284",7,5,6,0.269565217391304,"General Physician",969
"22285",4,4,7,0.269565217391304,"General Physician",969
"22286",6,5,4,0.269565217391304,"General Physician",969
"22287",6,5,6,0.269565217391304,"General Physician",969
"22288",2,0,4,0.3,"Other Specialist",970
"22289",0,0,2,0.3,"Other Specialist",970
"22290",0,0,0,0.3,"Other Specialist",970
"22291",6,0,0,0.3,"Other Specialist",970
"22292",2,0,6,0.3,"Other Specialist",970
"22293",0,0,2,0.3,"Other Specialist",970
"22294",2,0,0,0.3,"Other Specialist",970
"22295",6,1,2,0.3,"Other Specialist",970
"22296",2,0,6,0.3,"Other Specialist",970
"22297",0,0,2,0.3,"Other Specialist",970
"22298",6,0,0,0.3,"Other Specialist",970
"22299",5,0,6,0.3,"Other Specialist",970
"22300",4,1,5,0.3,"Other Specialist",970
"22301",7,1,4,0.3,"Other Specialist",970
"22302",2,1,7,0.3,"Other Specialist",970
"22303",3,0,2,0.3,"Other Specialist",970
"22304",5,1,3,0.3,"Other Specialist",970
"22305",4,1,5,0.3,"Other Specialist",970
"22306",6,2,4,0.3,"Other Specialist",970
"22307",1,0,6,0.3,"Other Specialist",970
"22308",3,0,1,0.3,"Other Specialist",970
"22309",3,3,3,0.3,"Other Specialist",970
"22310",6,1,3,0.3,"Other Specialist",970
"22311",1,0,0,0.0608695652173913,"General Physician",971
"22312",2,0,1,0.0608695652173913,"General Physician",971
"22313",2,0,2,0.0608695652173913,"General Physician",971
"22314",0,0,2,0.0608695652173913,"General Physician",971
"22315",0,0,0,0.0608695652173913,"General Physician",971
"22316",0,0,0,0.0608695652173913,"General Physician",971
"22317",3,0,0,0.0608695652173913,"General Physician",971
"22318",1,0,3,0.0608695652173913,"General Physician",971
"22319",4,0,1,0.0608695652173913,"General Physician",971
"22320",1,0,4,0.0608695652173913,"General Physician",971
"22321",0,0,1,0.0608695652173913,"General Physician",971
"22322",1,0,0,0.0608695652173913,"General Physician",971
"22323",2,0,1,0.0608695652173913,"General Physician",971
"22324",0,0,2,0.0608695652173913,"General Physician",971
"22325",0,1,0,0.0608695652173913,"General Physician",971
"22326",0,2,0,0.0608695652173913,"General Physician",971
"22327",1,0,0,0.0608695652173913,"General Physician",971
"22328",0,1,1,0.0608695652173913,"General Physician",971
"22329",1,1,0,0.0608695652173913,"General Physician",971
"22330",0,0,1,0.0608695652173913,"General Physician",971
"22331",0,1,0,0.0608695652173913,"General Physician",971
"22332",0,0,0,0.0608695652173913,"General Physician",971
"22333",0,0,0,0.0608695652173913,"General Physician",971
"22334",3,1,5,0.230434782608696,"Area Specialist",972
"22335",3,0,3,0.230434782608696,"Area Specialist",972
"22336",8,0,3,0.230434782608696,"Area Specialist",972
"22337",5,1,8,0.230434782608696,"Area Specialist",972
"22338",6,0,5,0.230434782608696,"Area Specialist",972
"22339",6,0,6,0.230434782608696,"Area Specialist",972
"22340",6,1,6,0.230434782608696,"Area Specialist",972
"22341",5,0,6,0.230434782608696,"Area Specialist",972
"22342",6,1,5,0.230434782608696,"Area Specialist",972
"22343",8,0,6,0.230434782608696,"Area Specialist",972
"22344",2,2,8,0.230434782608696,"Area Specialist",972
"22345",10,1,2,0.230434782608696,"Area Specialist",972
"22346",9,2,10,0.230434782608696,"Area Specialist",972
"22347",3,0,9,0.230434782608696,"Area Specialist",972
"22348",9,0,3,0.230434782608696,"Area Specialist",972
"22349",10,0,9,0.230434782608696,"Area Specialist",972
"22350",8,1,10,0.230434782608696,"Area Specialist",972
"22351",6,4,8,0.230434782608696,"Area Specialist",972
"22352",10,0,6,0.230434782608696,"Area Specialist",972
"22353",4,1,10,0.230434782608696,"Area Specialist",972
"22354",8,0,4,0.230434782608696,"Area Specialist",972
"22355",5,0,8,0.230434782608696,"Area Specialist",972
"22356",8,1,5,0.230434782608696,"Area Specialist",972
"22357",5,1,1,0.173913043478261,"Area Specialist",973
"22358",5,2,5,0.173913043478261,"Area Specialist",973
"22359",9,0,5,0.173913043478261,"Area Specialist",973
"22360",5,3,9,0.173913043478261,"Area Specialist",973
"22361",6,3,5,0.173913043478261,"Area Specialist",973
"22362",2,2,6,0.173913043478261,"Area Specialist",973
"22363",5,3,2,0.173913043478261,"Area Specialist",973
"22364",6,3,5,0.173913043478261,"Area Specialist",973
